id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
20664,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Classic Polo Men Striped Grey Tshirt
15583,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Proline Men Solid Blue Polo Tshirt
28851,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2013.0,Casual,Proline Charcoal Grey Polo T-shirt
5462,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Air Trail Ridge Black Shoe
44745,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Globalite Men White Counter Shoes
14035,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Flying Machine Men Check Maroon Shirts
20200,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Wrangler Men Falcon Grey T-shirt
25540,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wrangler Men Pontius Striped Blue Shirt
11775,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Lee Men Printed White Tshirts
20032,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Striped White Shirt
16550,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Shirt
8973,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Drift Cat III CF White Sports Shoes
27217,Men,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Doodle Kids Boy  Beige Shorts
19518,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Stripes Blue Sweater
54523,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,F Sports Men White Voyager Sports Shoes
26103,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,John Miller Men Striped Black Shirt
3761,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Status Quo Men's Harbour Island White T-shirt
8389,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,ADIDAS Men  Red Polo Tshirts
10461,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Men White Polo Tshirts
15113,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Arrow Men Solid Black Trousers
4544,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Zoom For Black Shoe
37243,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Brown Shoes
5496,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Mr.Men Men's Cool Guy Lemon T-shirt
11781,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Lee Men Printed Navy Blue Tshirts
59832,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,United Colors of Benetton Men Pink Shirt
32503,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Scullers Men White Shirt
15321,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,Nike Men Solid Black Jackets
38805,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Mickey Men Printed Charcoal T-shirt
44583,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Scraped Jeans
6021,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,UCB Men's Johny Collar With Two Tone Dark Blue T-shirt
23643,Men,Apparel,Topwear,Tshirts,Grey,Spring,2013.0,Casual,Music Men Grey Printed T-shirt
8987,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Kollege Mid Black Casual Shoes
2481,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Puma Men's Foundation limea Black Polo T-shirt
9069,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Solid Blue Shirts
3553,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015.0,Casual,Skechers Men's Brown Lifestyle Casual Shoe
31386,Men,Apparel,Topwear,Tshirts,Khaki,Summer,2012.0,Casual,Locomotive Men Khaki T-shirt
41495,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Locomotive Men Purple T-shirt
14697,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Basics Men Beige Trousers
21570,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Numero Uno Men Casual White Shoes
52082,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Myntra Men Green T-shirt
7597,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2011.0,Sports,Nike Men's Backboard Red Black Shoe
18866,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Puma Men Solid Grey Core Sweat Pants
6445,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Lotto Men's Calcetto Black Red Shoe
12560,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Men Printed Blue Tshirts
30630,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men FCB Core Blue T-shirt
6677,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Street Pana II Black White Shoe
12752,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Ep Jeans Blue Jeans
3305,Men,Footwear,Shoes,Sports Shoes,Grey,Spring,2011.0,Sports,Asics Men's Gel Nimbus 12 Grey Orange Shoe
13680,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Athlos Sports Shoes
10005,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men As Ss Trainin Blue T-Shirts
33287,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Arrow Sport Men Striped Red Polo T-shirt
40775,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Quiksilver Men Grey Area 3 Slim Shoes
10839,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men N0. 3 Applique Polo Navy Blue T-Shirts
20690,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2011.0,Casual,Buckaroo Men Vecino Black Casual Shoes
48385,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,French Connection Men Navy Blue Jeans
7904,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Proline Men Grey & Maroon Striped Polo T-shirt
55608,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Peter England Men Red Check Shirt
19527,Men,Apparel,Topwear,Sweaters,Olive,Fall,2011.0,Casual,United Colors of Benetton Men Solid Olive Sweater
36954,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,Force 10 Men Blue Sports Shoes
20831,Men,Footwear,Shoes,Sports Shoes,White,Spring,2012.0,Sports,ADIDAS Men Theodore White Sports Shoes
41208,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Black Sports Shoes
2678,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's R.I.P. Black T-shirt
46811,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Black T-shirt
19715,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Blue Check Shirt
8342,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,ADIDAS Men Slimsoll Blue Sports Shoes
39776,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Peter England Men Red & Navy Blue Casual Shirt
58741,Men,Apparel,Topwear,Tshirts,Purple,Fall,2012.0,Casual,Puma Men Purple T-shirt
11920,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2015.0,Formal,Franco Leone Men Formal Black Shoe
16339,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,Peter England Men Stripes Maroon Shirt
19371,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Federer Black Formal Shoes
12799,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men Blue Manchester United Jersey
34855,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Vans Men Classic Slip-On Grey Shoes
2812,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2009.0,Casual,iD Men's Graphic Black Shoe
28604,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Casual,Nike Men Dunk High Black Shoes
44910,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue Fine Striped T-shirt
52049,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Men White T-shirt
38650,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Nike Men Capri Brown Shoes
39782,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Peter England Men Striped White Formal Shirt
10806,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Wrangler Men Stampede Printed Stripe Green Shirts
54944,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Do u speak green Men Navy Blue T-shirt
6648,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Nike Men's Air 180 White Shoe
26558,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Lee Cooper Men Black Shoes
9600,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Scullers Men Scul Navy Blue Shirts
23816,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Puma Men Evo Navy Blue Casual Shoes
18859,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Generation Black Polo Tshirt
3108,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Probase Men's Cancel My Subscription Black T-shirt
9432,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,2011.0,Sports,Decathlon Men Ituors Adventure Brown Sports Shoes
17811,Men,Apparel,Topwear,Tshirts,Multi,Fall,2011.0,Casual,Chhota Bheem Kids Boy Krishna Balram Multi Tshirt
32964,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Angry Birds Men Printed Charcoal Grey T-shirt
12907,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Spykar Men Stripe Purple T-Shirts
48371,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,French Connection Men Black Check Shirt
8184,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Locomotive Men Check Laertes Red Shirts
24459,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Fila Men Black Skills-N Sports Shoes
56845,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2012.0,Casual,John Players Men Blue Regular Fit Jeans
4749,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,ADIDAS Men's Polo Red Polo T-shirt
15910,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Black Coffee Men Stripes Grey Slim Fit Shirt
29174,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Brown Trousers
9264,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men White Check Shirt
18633,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men GP Budg Logo Speed Navy Blue Tshirts
12309,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Genesis Men Stripes Purple Shirts
6670,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Nike Men's Tennis Classic White Shoe
3302,Men,Footwear,Shoes,Sports Shoes,White,Spring,2011.0,Sports,Asics Men's Gel Kayano 17 White Blue Shoe
26560,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Lee Cooper Men Black Casual Shoes
12755,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Spykar Men Navy Striped Polo T-Shirt
9638,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Striped  Black Shirt
20697,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2011.0,Casual,Buckaroo Men Plaza Black Casual Shoes
4127,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2011.0,Casual,Fila Men Green Fuel HI Shoes
14690,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Basics Men Grey Trousers
15742,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Air Max Full Court Black Sports Shoes
21577,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Casual,Red Tape Men Black Leather Formal Shoes
7590,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men's As Read Black T-shirt
18861,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Grafitti Red Polo Tshirt
12567,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Tantra Men Black Printed T-shirt
3130,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Inkfruit Men's Its My Life Light Brown T-shirt
17829,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Dual Fusion ST 2 White Sports Shoe
32504,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Scullers Men Purple Shirt
24461,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,ADIDAS Men Grey Pural Desman Casual Shoes
15326,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Sports,Nike Men Printed Grey Tshirts
44584,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Brushed Jeans
9852,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Formal,Indian Terrain Men Jason Beige Trousers
23644,Men,Apparel,Topwear,Tshirts,Off White,Spring,2013.0,Casual,Music Men Off White Printed T-shirt
6026,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Men's Polo Neck With Big Ben Logo Black T-shirt
22796,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Manchester United Men Green Tshirt
8980,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Evo Ducati Mid Black Casual Shoes
30253,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Numero Uno Men Brown Shoes
3554,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men Black Sneakers
6214,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Lee Men's Striper Green Navy T-shirt
16791,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Check Blue Shirt
54524,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,F Sports Men Black Zero Gravity Sports Shoes
3766,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Status Quo Men's Unplugged Red T-shirt
32736,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,FILA Men Smash III Black Sports Shoes
40316,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Men Black Zeitfrei Shoes
10466,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Flying Machine Men Grey Polo Tshirts
15114,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Arrow Men TR Finish Charcoal Trousers
37244,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Camel Shoes
5491,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Mr.Men Men's Strong Light Purple T-shirt
11772,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Lee Men Black Printed T-shirt
4785,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2011.0,Sports,ADIDAS Men's Ess 3s Chelse Grey Black Short
17485,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Fila Men DLS Slam White Sports Shoe
16557,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,Basics Men Navy Printed Sweatshirt
8974,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men Drift Cat III NM Black Sports Shoes
27210,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Doodle Kids Boy Check Green Shirt
8148,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Checked Haddon Slim Fit Shirt
7332,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2018.0,Casual,Red Tape Men's Grey Black Shoe
13217,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Palm Tree Kids Boys Solid White Shirts
2640,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2012.0,Formal,Carlton London Men Brown Formal Shoes
28856,Men,Apparel,Topwear,Tshirts,Mustard,Summer,2013.0,Casual,Proline Men Mustard T-shirt
3792,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Basics Men Navy & White Striped Polo T-shirt
14032,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Printed Black Tshirts
44742,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Globalite Men Black Doxton Shoes
5465,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Air Max Moto White Shoe
22134,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Provogue Men Black Formal Shoes
7756,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Indigo Nation Men Indigo Black Grey Silver T-shirt
22908,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Mark Taylor Men White Printed T-shirt
26594,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Men Jago Ripstop White Sports Shoes
19349,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Numero Uno Men Fashion Black Sports Shoes
13673,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Even Keel Casual Shoes
41654,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Mark Taylor Men Purple Striped Shirt
44928,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Jack & Jones Men Red Check Shirt
32194,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,ADIDAS Men Ohne White Shoes
5233,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Classic Polo Men's Cari Yellow Polo T-shirt
14664,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Basics Men Red Slim Fit Checked Shirt
52071,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue T-shirt
21583,Men,Apparel,Bottomwear,Jeans,Black,Summer,2011.0,Casual,Locomotive Men Washed Black Jeans
7564,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's Teal Blue Polo T-shirt
50726,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Chief Men Brown Formal Shoes
13441,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Printed White Tshirts
10459,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Flying Machine Men Fuschia Pink Tshirts
1832,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Nike Lunarswift Shoe
18634,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men GP Budg Logo Red Tshirts
9263,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Scul Purple Shirts
3759,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Status Quo Men's Harbour Island Purple T-shirt
12900,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2012.0,Sports,ADIDAS Men Pluto Black Sports Shoes
48376,Men,Apparel,Bottomwear,Trousers,Blue,Summer,2012.0,Casual,French Connection Men Bluish Grey Trousers
9051,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,ADIDAS Men Speed Boat Grey Sports Shoes
18406,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Skechers Men USA Black Shoe
54729,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Black Sk8-Hi Shoes
26309,Men,Apparel,Topwear,Tshirts,Coffee Brown,Fall,2013.0,Casual,Proline Men Pack of 3 T-Shirts
8183,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Locomotive Men Check Lae Blue Shirts
15319,Men,Apparel,Topwear,Jackets,Navy Blue,Fall,2011.0,Casual,Nike Men Solid Navy Blue Jackets
30608,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Casual,Nike Men Navy Blue Track Pants
1658,Men,Apparel,Topwear,Jackets,Blue,Fall,2012.0,Sports,Nike Men Windrunner Blue Jacket
59452,Men,Apparel,Topwear,Shirts,Blue,Fall,2012.0,Formal,Arrow New York Men Blue Check Slim Fit Shirt
32963,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Angry Birds Men Printed Blue T-shirt
38657,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Casual,Nike Men Court Majestic Black Shoes
39785,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Peter England Men Navy Blue Shirt
10801,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men August Stripe Look Checks Blue Shirts
54943,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Do u speak green Men Green T-shirt
9607,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Stripes Purple Shirts
19978,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Black Printed T-shirt
22339,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,John Players Men Printed Grey T-Shirt
6489,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,ADIDAS Men's 365 Polo Yellow T-shirt
26799,Men,Apparel,Topwear,Shirts,Beige,Summer,2013.0,Formal,Arrow Men Beige Shirt
2029,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,ADIDAS Mens Stripped Polo T-shirt
44917,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,2012.0,Casual,Puma Men Blue Track Pants
33079,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Printed Green T-Shirt
11329,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Trousers
33845,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Men Future Cat White Shoes
5802,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,ADIDAS Men's Prt Blue T-shirt
39771,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Peter England Men Multi Coloured Casual Shirt
7769,Men,Apparel,Topwear,Jackets,Red,Summer,2011.0,Sports,Nike Men FFF N98 Red Jacket
8721,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Indigo Nation Men Stripes Shirt Purple Shirts
49406,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Black & Brown Era Shoes
24698,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Probase Men White Check Shirt
13228,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Palm Tree Kids Boy Solid Navy Blue Trousers
8345,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Men Spectral Black Sports Shoes
49062,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Flying Machine Men Blue & White Shoes
19712,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,United Colors of Benetton Men Check Purple Shirt
13826,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Stripes Navy Blue Sweaters
34638,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Lotto Men Vienna III Grey Sports Shoes
48382,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,French Connection Men Blue Jeans
30298,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Gamer 2 Off White T-shirt
7903,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Proline Men Navy Printed Round Neck T-shirt
19520,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Stripes Blue Sweater
25578,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,Fila Men Smash Lite Black Sports Shoes
20836,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Hush Puppies Men Formal Brown Shoes
5668,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Tantra Men's Gizmo Violet T-shirt
56816,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,John Players Men Blue Shirt
20896,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2012.0,Casual,Converse Men As Canvas Hi Green Shoe
19580,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Printed White TShirt
13886,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Check Black Shirts
